fold_index,feature_name,C,pooling_mechanism,algorithm,train_acc,test_acc
9,retrained-wav2vec_features-c,0.9,neuron_mean,log_reg,0.5490196078431373,0.30303030303030304
9,retrained-wav2vec_features-c,0.9,neuron_mean,svm,0.8627450980392157,0.6666666666666666
9,retrained-wav2vec_features-c,0.9,neuron_std,log_reg,0.5686274509803921,0.3333333333333333
9,retrained-wav2vec_features-c,0.9,neuron_std,svm,0.9803921568627451,0.6060606060606061
9,retrained-wav2vec_features-c,0.8,neuron_mean,log_reg,0.5490196078431373,0.30303030303030304
9,retrained-wav2vec_features-c,0.8,neuron_mean,svm,0.8431372549019608,0.6666666666666666
9,retrained-wav2vec_features-c,0.8,neuron_std,log_reg,0.5686274509803921,0.30303030303030304
9,retrained-wav2vec_features-c,0.8,neuron_std,svm,0.9803921568627451,0.5757575757575758
9,retrained-wav2vec_features-c,0.7,neuron_mean,log_reg,0.5294117647058824,0.30303030303030304
9,retrained-wav2vec_features-c,0.7,neuron_mean,svm,0.8235294117647058,0.6666666666666666
9,retrained-wav2vec_features-c,0.7,neuron_std,log_reg,0.5686274509803921,0.3333333333333333
9,retrained-wav2vec_features-c,0.7,neuron_std,svm,0.9607843137254902,0.5454545454545454
9,retrained-wav2vec_features-z,1,neuron_mean,log_reg,0.6470588235294118,0.45454545454545453
9,retrained-wav2vec_features-z,1,neuron_mean,svm,0.8235294117647058,0.45454545454545453
9,retrained-wav2vec_features-z,1,neuron_std,log_reg,0.7058823529411765,0.5757575757575758
9,retrained-wav2vec_features-z,1,neuron_std,svm,0.9803921568627451,0.7272727272727273
9,retrained-wav2vec_features-z,0.9,neuron_mean,log_reg,0.6274509803921569,0.42424242424242425
9,retrained-wav2vec_features-z,0.9,neuron_mean,svm,0.803921568627451,0.45454545454545453
9,retrained-wav2vec_features-z,0.9,neuron_std,log_reg,0.6862745098039216,0.5757575757575758
9,retrained-wav2vec_features-z,0.9,neuron_std,svm,0.9607843137254902,0.7272727272727273
9,retrained-wav2vec_features-z,0.8,neuron_mean,log_reg,0.6274509803921569,0.36363636363636365
9,retrained-wav2vec_features-z,0.8,neuron_mean,svm,0.7843137254901961,0.45454545454545453
9,retrained-wav2vec_features-z,0.8,neuron_std,log_reg,0.6666666666666666,0.5757575757575758
9,retrained-wav2vec_features-z,0.8,neuron_std,svm,0.9411764705882353,0.7272727272727273
9,retrained-wav2vec_features-z,0.7,neuron_mean,log_reg,0.6078431372549019,0.3939393939393939
9,retrained-wav2vec_features-z,0.7,neuron_mean,svm,0.7647058823529411,0.45454545454545453
9,retrained-wav2vec_features-z,0.7,neuron_std,log_reg,0.6666666666666666,0.5454545454545454
9,retrained-wav2vec_features-z,0.7,neuron_std,svm,0.9411764705882353,0.6666666666666666
